Commit Hash,ClassQualifiedName,Decor_Spaghetti_Code,Decor_Large_Class,Decor_Complex_Class
c884d5c85aa64b24fd45ae171425d9b2293e8b1e,com.buzzingandroid.tabswipe.TabSwipeActivity,0,0,0
c884d5c85aa64b24fd45ae171425d9b2293e8b1e,de.sigfood.Bewertung,0,0,0
c884d5c85aa64b24fd45ae171425d9b2293e8b1e,de.sigfood.CommentFragment,0,0,0
c884d5c85aa64b24fd45ae171425d9b2293e8b1e,de.sigfood.CommentThread,0,0,0
c884d5c85aa64b24fd45ae171425d9b2293e8b1e,de.sigfood.CustomMultiPartEntity,0,0,0
c884d5c85aa64b24fd45ae171425d9b2293e8b1e,de.sigfood.Hauptgericht,0,0,0
c884d5c85aa64b24fd45ae171425d9b2293e8b1e,de.sigfood.HttpMultipartClient,0,0,0
c884d5c85aa64b24fd45ae171425d9b2293e8b1e,de.sigfood.Kommentar,0,0,0
c884d5c85aa64b24fd45ae171425d9b2293e8b1e,de.sigfood.MealActivity,0,0,0
c884d5c85aa64b24fd45ae171425d9b2293e8b1e,de.sigfood.MealFragment,0,0,0
c884d5c85aa64b24fd45ae171425d9b2293e8b1e,de.sigfood.MensaEssen,0,0,0
c884d5c85aa64b24fd45ae171425d9b2293e8b1e,de.sigfood.PictureThread,0,0,0
c884d5c85aa64b24fd45ae171425d9b2293e8b1e,de.sigfood.RatingThread,0,0,0
c884d5c85aa64b24fd45ae171425d9b2293e8b1e,de.sigfood.SigfoodActivity,0,0,0
c884d5c85aa64b24fd45ae171425d9b2293e8b1e,de.sigfood.SigfoodApi,0,0,0
c884d5c85aa64b24fd45ae171425d9b2293e8b1e,de.sigfood.SigfoodMain,0,0,0
c884d5c85aa64b24fd45ae171425d9b2293e8b1e,de.sigfood.SigfoodSettings,0,0,0
c884d5c85aa64b24fd45ae171425d9b2293e8b1e,de.sigfood.SigfoodThread,0,0,0
e9146f29ef758bc001f1d7c31f62ed45d8465053,de.sigfood.ApplicationTest,0,0,0
e9146f29ef758bc001f1d7c31f62ed45d8465053,com.buzzingandroid.tabswipe.TabSwipeActivity,0,0,0
e9146f29ef758bc001f1d7c31f62ed45d8465053,de.sigfood.Bewertung,0,0,0
e9146f29ef758bc001f1d7c31f62ed45d8465053,de.sigfood.CommentFragment,0,0,0
e9146f29ef758bc001f1d7c31f62ed45d8465053,de.sigfood.CommentThread,0,0,0
