Commit Hash,ClassQualifiedName,LOC,LCOM,CBO,WMC
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.Article,76,0,4,25
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.ArticleNotFound,6,0,0,1
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.Entry,49,0,1,10
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.EntryComparator,16,0,3,5
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.EntryComparators,12,0,2,0
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.EntryStartComparator,11,1,0,3
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.Header,80,1,4,6
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.IndexItem,4,0,0,0
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.Library,105,26,11,30
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.LookupWord,74,0,3,23
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.MatchIterator,50,2,6,12
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.Metadata,42,0,4,4
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.PreferredDictionaryComparator,22,0,2,5
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.RandomAccessFile,59,21,5,22
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.RedirectTooManyLevels,2,0,0,0
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.VerifyProgressListener,4,1,0,3
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.Volume,405,316,24,105
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.android.Article,2,0,0,0
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.android.ArticleView,38,24,4,10
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.android.ArticleViewActivity,858,879,50,196
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.android.BaseDictionaryActivity,140,32,12,26
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.android.DeviceInfo,29,0,2,4
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.android.DictionariesActivity,376,82,41,41
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.android.DictionaryInfoActivity,40,1,8,6
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.android.DictionaryService,360,79,36,76
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.android.DiscoveryProgressDialog,9,0,2,1
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.android.EinkArticleView,55,11,3,13
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.android.EinkScreen,115,0,1,24
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.android.HistoryItem,31,0,5,10
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.android.Lookup,2,0,0,0
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.android.LookupActivity,309,137,42,62
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.android.N2EpdController,75,0,4,4
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.android.OpeningProgressDialog,10,0,2,1
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.android.ScrollXY,13,1,1,5
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.android.SectionMatcher,16,3,5,6
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.android.VerifyRecord,5,0,3,0
50d098ce3ac74638f4f3324d66d795f78090676b,aarddict.TestSplitWord,77,66,2,21
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.Article,76,0,4,25
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.ArticleNotFound,6,0,0,1
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.Entry,49,0,1,10
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.EntryComparator,16,0,3,5
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.EntryComparators,12,0,2,0
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.EntryStartComparator,11,1,0,3
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.Header,80,1,4,6
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.IndexItem,4,0,0,0
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.Library,105,26,11,30
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.LookupWord,74,0,3,23
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.MatchIterator,50,2,6,12
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.Metadata,42,0,4,4
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.PreferredDictionaryComparator,22,0,2,5
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.RandomAccessFile,59,21,5,22
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.RedirectTooManyLevels,2,0,0,0
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.VerifyProgressListener,4,1,0,3
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.Volume,405,316,24,105
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.android.Article,2,0,0,0
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.android.ArticleView,38,24,4,10
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.android.ArticleViewActivity,858,879,50,196
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.android.BaseDictionaryActivity,140,32,12,26
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.android.DeviceInfo,29,0,2,4
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.android.DictionariesActivity,376,82,41,41
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.android.DictionaryInfoActivity,40,1,8,6
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.android.DictionaryService,360,79,36,76
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.android.DiscoveryProgressDialog,9,0,2,1
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.android.EinkArticleView,55,11,3,13
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.android.EinkScreen,115,0,1,24
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.android.HistoryItem,31,0,5,10
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.android.Lookup,2,0,0,0
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.android.LookupActivity,309,137,42,62
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.android.N2EpdController,75,0,4,4
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.android.OpeningProgressDialog,10,0,2,1
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.android.ScrollXY,13,1,1,5
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.android.SectionMatcher,16,3,5,6
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.android.VerifyRecord,5,0,3,0
f48e06b525fac8c9077c6c5f5a8f47df17a8a38d,aarddict.TestSplitWord,77,66,2,21
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.Article,76,0,4,25
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.ArticleNotFound,6,0,0,1
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.Entry,49,0,1,10
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.EntryComparator,16,0,3,5
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.EntryComparators,12,0,2,0
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.EntryStartComparator,11,1,0,3
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.Header,80,1,4,6
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.IndexItem,4,0,0,0
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.Library,105,26,11,30
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.LookupWord,74,0,3,23
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.MatchIterator,50,2,6,12
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.Metadata,42,0,4,4
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.PreferredDictionaryComparator,22,0,2,5
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.RandomAccessFile,59,21,5,22
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.RedirectTooManyLevels,2,0,0,0
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.VerifyProgressListener,4,1,0,3
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.Volume,405,316,24,105
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.android.Article,2,0,0,0
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.android.ArticleView,38,24,4,10
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.android.ArticleViewActivity,858,879,50,196
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.android.BaseDictionaryActivity,140,32,12,26
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.android.DeviceInfo,29,0,2,4
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.android.DictionariesActivity,376,82,41,41
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.android.DictionaryInfoActivity,40,1,8,6
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.android.DictionaryService,360,79,36,76
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.android.DiscoveryProgressDialog,9,0,2,1
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.android.EinkArticleView,55,11,3,13
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.android.EinkScreen,115,0,1,24
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.android.HistoryItem,31,0,5,10
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.android.Lookup,2,0,0,0
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.android.LookupActivity,309,137,42,62
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.android.N2EpdController,75,0,4,4
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.android.OpeningProgressDialog,10,0,2,1
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.android.ScrollXY,13,1,1,5
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.android.SectionMatcher,16,3,5,6
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.android.VerifyRecord,5,0,3,0
b30412d2bce883ff6918efdb790d2ba442a387da,aarddict.TestSplitWord,77,66,2,21
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.Article,76,0,4,25
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.ArticleNotFound,6,0,0,1
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.Entry,49,0,1,10
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.EntryComparator,16,0,3,5
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.EntryComparators,12,0,2,0
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.EntryStartComparator,11,1,0,3
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.Header,80,1,4,6
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.IndexItem,4,0,0,0
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.Library,105,26,11,30
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.LookupWord,74,0,3,23
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.MatchIterator,50,2,6,12
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.Metadata,42,0,4,4
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.PreferredDictionaryComparator,22,0,2,5
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.RandomAccessFile,59,21,5,22
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.RedirectTooManyLevels,2,0,0,0
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.VerifyProgressListener,4,1,0,3
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.Volume,405,316,24,105
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.android.Article,2,0,0,0
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.android.ArticleView,38,24,4,10
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.android.ArticleViewActivity,858,879,50,196
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.android.BaseDictionaryActivity,140,32,12,26
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.android.DeviceInfo,29,0,2,4
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.android.DictionariesActivity,376,82,41,41
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.android.DictionaryInfoActivity,40,1,8,6
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.android.DictionaryService,360,79,36,76
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.android.DiscoveryProgressDialog,9,0,2,1
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.android.EinkArticleView,55,11,3,13
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.android.EinkScreen,115,0,1,24
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.android.HistoryItem,31,0,5,10
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.android.Lookup,2,0,0,0
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.android.LookupActivity,309,137,42,62
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.android.N2EpdController,75,0,4,4
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.android.OpeningProgressDialog,10,0,2,1
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.android.ScrollXY,13,1,1,5
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.android.SectionMatcher,16,3,5,6
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.android.VerifyRecord,5,0,3,0
43ff68d7531b6a242f3fda940cd66d05dbe9994d,aarddict.TestSplitWord,77,66,2,21
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.Article,76,0,4,25
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.ArticleNotFound,6,0,0,1
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.Entry,49,0,1,10
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.EntryComparator,16,0,3,5
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.EntryComparators,12,0,2,0
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.EntryStartComparator,11,1,0,3
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.Header,80,1,4,6
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.IndexItem,4,0,0,0
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.Library,105,26,11,30
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.LookupWord,74,0,3,23
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.MatchIterator,50,2,6,12
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.Metadata,42,0,4,4
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.PreferredDictionaryComparator,22,0,2,5
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.RandomAccessFile,59,21,5,22
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.RedirectTooManyLevels,2,0,0,0
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.VerifyProgressListener,4,1,0,3
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.Volume,405,316,24,105
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.android.Article,2,0,0,0
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.android.ArticleView,38,24,4,10
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.android.ArticleViewActivity,858,879,50,196
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.android.BaseDictionaryActivity,140,32,12,26
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.android.DeviceInfo,29,0,2,4
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.android.DictionariesActivity,376,82,41,41
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.android.DictionaryInfoActivity,40,1,8,6
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.android.DictionaryService,360,79,36,76
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.android.DiscoveryProgressDialog,9,0,2,1
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.android.EinkArticleView,55,11,3,13
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.android.EinkScreen,115,0,1,24
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.android.HistoryItem,31,0,5,10
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.android.Lookup,2,0,0,0
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.android.LookupActivity,309,137,42,62
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.android.N2EpdController,75,0,4,4
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.android.OpeningProgressDialog,10,0,2,1
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.android.ScrollXY,13,1,1,5
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.android.SectionMatcher,16,3,5,6
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.android.VerifyRecord,5,0,3,0
a78f52298556ecaa621a8cb2e367f0c8291d7952,aarddict.TestSplitWord,77,66,2,21
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.Article,76,0,4,25
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.ArticleNotFound,6,0,0,1
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.Entry,49,0,1,10
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.EntryComparator,16,0,3,5
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.EntryComparators,12,0,2,0
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.EntryStartComparator,11,1,0,3
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.Header,80,1,4,6
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.IndexItem,4,0,0,0
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.Library,105,26,11,30
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.LookupWord,74,0,3,23
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.MatchIterator,50,2,6,12
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.Metadata,42,0,4,4
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.PreferredDictionaryComparator,22,0,2,5
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.RandomAccessFile,59,21,5,22
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.RedirectTooManyLevels,2,0,0,0
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.VerifyProgressListener,4,1,0,3
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.Volume,405,316,24,105
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.android.Article,2,0,0,0
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.android.ArticleView,38,24,4,10
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.android.ArticleViewActivity,858,879,50,196
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.android.BaseDictionaryActivity,140,32,12,26
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.android.DeviceInfo,29,0,2,4
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.android.DictionariesActivity,376,82,41,41
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.android.DictionaryInfoActivity,40,1,8,6
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.android.DictionaryService,360,79,36,76
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.android.DiscoveryProgressDialog,9,0,2,1
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.android.EinkArticleView,55,11,3,13
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.android.EinkScreen,115,0,1,24
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.android.HistoryItem,31,0,5,10
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.android.Lookup,2,0,0,0
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.android.LookupActivity,309,137,42,62
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.android.N2EpdController,75,0,4,4
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.android.OpeningProgressDialog,10,0,2,1
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.android.ScrollXY,13,1,1,5
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.android.SectionMatcher,16,3,5,6
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.android.VerifyRecord,5,0,3,0
ce9077cdaa0c8186b812318c2b73f2dd353cb5ab,aarddict.TestSplitWord,77,66,2,21
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.Article,76,0,4,25
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.ArticleNotFound,6,0,0,1
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.Entry,49,0,1,10
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.EntryComparator,16,0,3,5
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.EntryComparators,12,0,2,0
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.EntryStartComparator,11,1,0,3
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.Header,80,1,4,6
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.IndexItem,4,0,0,0
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.Library,105,26,11,30
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.LookupWord,74,0,3,23
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.MatchIterator,50,2,6,12
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.Metadata,42,0,4,4
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.PreferredDictionaryComparator,22,0,2,5
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.RandomAccessFile,59,21,5,22
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.RedirectTooManyLevels,2,0,0,0
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.VerifyProgressListener,4,1,0,3
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.Volume,405,316,24,105
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.android.Article,2,0,0,0
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.android.ArticleView,38,24,4,10
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.android.ArticleViewActivity,858,879,50,196
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.android.BaseDictionaryActivity,140,32,12,26
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.android.DeviceInfo,29,0,2,4
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.android.DictionariesActivity,376,82,41,41
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.android.DictionaryInfoActivity,40,1,8,6
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.android.DictionaryService,360,79,36,76
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.android.DiscoveryProgressDialog,9,0,2,1
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.android.EinkArticleView,55,11,3,13
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.android.EinkScreen,115,0,1,24
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.android.HistoryItem,31,0,5,10
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.android.Lookup,2,0,0,0
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.android.LookupActivity,309,137,42,62
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.android.N2EpdController,75,0,4,4
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.android.OpeningProgressDialog,10,0,2,1
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.android.ScrollXY,13,1,1,5
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.android.SectionMatcher,16,3,5,6
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.android.VerifyRecord,5,0,3,0
84fe35d4bc35f9ad87bda5301708687fdbc38362,aarddict.TestSplitWord,77,66,2,21
26dbbef5c220075e35300d5be628be763824187b,aarddict.Article,76,0,4,25
26dbbef5c220075e35300d5be628be763824187b,aarddict.ArticleNotFound,6,0,0,1
26dbbef5c220075e35300d5be628be763824187b,aarddict.Entry,49,0,1,10
26dbbef5c220075e35300d5be628be763824187b,aarddict.EntryComparator,16,0,3,5
26dbbef5c220075e35300d5be628be763824187b,aarddict.EntryComparators,12,0,2,0
26dbbef5c220075e35300d5be628be763824187b,aarddict.EntryStartComparator,11,1,0,3
26dbbef5c220075e35300d5be628be763824187b,aarddict.Header,80,1,4,6
26dbbef5c220075e35300d5be628be763824187b,aarddict.IndexItem,4,0,0,0
26dbbef5c220075e35300d5be628be763824187b,aarddict.Library,105,26,11,30
26dbbef5c220075e35300d5be628be763824187b,aarddict.LookupWord,74,0,3,23
26dbbef5c220075e35300d5be628be763824187b,aarddict.MatchIterator,50,2,6,12
26dbbef5c220075e35300d5be628be763824187b,aarddict.Metadata,42,0,4,4
26dbbef5c220075e35300d5be628be763824187b,aarddict.PreferredDictionaryComparator,22,0,2,5
26dbbef5c220075e35300d5be628be763824187b,aarddict.RandomAccessFile,59,21,5,22
26dbbef5c220075e35300d5be628be763824187b,aarddict.RedirectTooManyLevels,2,0,0,0
26dbbef5c220075e35300d5be628be763824187b,aarddict.VerifyProgressListener,4,1,0,3
26dbbef5c220075e35300d5be628be763824187b,aarddict.Volume,405,316,24,105
26dbbef5c220075e35300d5be628be763824187b,aarddict.android.Article,2,0,0,0
26dbbef5c220075e35300d5be628be763824187b,aarddict.android.ArticleView,38,24,4,10
26dbbef5c220075e35300d5be628be763824187b,aarddict.android.ArticleViewActivity,858,879,50,196
26dbbef5c220075e35300d5be628be763824187b,aarddict.android.BaseDictionaryActivity,140,32,12,26
26dbbef5c220075e35300d5be628be763824187b,aarddict.android.DeviceInfo,29,0,2,4
26dbbef5c220075e35300d5be628be763824187b,aarddict.android.DictionariesActivity,376,82,41,41
26dbbef5c220075e35300d5be628be763824187b,aarddict.android.DictionaryInfoActivity,40,1,8,6
26dbbef5c220075e35300d5be628be763824187b,aarddict.android.DictionaryService,360,79,36,76
26dbbef5c220075e35300d5be628be763824187b,aarddict.android.DiscoveryProgressDialog,9,0,2,1
26dbbef5c220075e35300d5be628be763824187b,aarddict.android.EinkArticleView,55,11,3,13
26dbbef5c220075e35300d5be628be763824187b,aarddict.android.EinkScreen,115,0,1,24
26dbbef5c220075e35300d5be628be763824187b,aarddict.android.HistoryItem,31,0,5,10
